24,287.8010254,-10187.63379,-2504.445557,613.4882813,-266.9468384,-208.541748,-7970.98877,-1572.176758, ,1729612341732.9400,4.0601,
25,296.1158752,-10132.58105,-2483.189209,576.0043945,-301.0108948,-202.2385559,-7923.513672,-1564.733643, ,1729612341737.0000,3.7600,
26,310.5327454,-10033.60742,-2455.361084,573.3222046,-295.1770935,-186.6817474,-7828.96582,-1537.509277, ,1729612341740.7600,4.0801,
27,300.6756287,-10075.98633,-2476.148193,570.3046875,-301.4132385,-194.5272064,-7868.059082,-1553.200195, ,1729612341744.8400,3.6199,
28,288.5386353,-10147.73535,-2499.148193,570.8411255,-305.2353821,-203.7808228,-7930.956543,-1571.841553, ,1729612341748.4600,4.0300,
29,282.7718811,-10206.54297,-2512.291016,573.4562988,-307.8505249,-211.6933441,-7984.064453,-1585.453735, ,1729612341752.4900,4.1001,
30,293.4336548,-10145.1875,-2489.022949,573.5233154,-303.1566772,-203.1102753,-7925.726563,-1566.343018, ,1729612341756.5900,3.6499,
31,306.6435547,-10046.68359,-2459.317383,572.9868774,-297.4569702,-191.1744537,-7837.615723,-1540.191528, ,1729612341760.2400,3.8899,
0,301.4802856,-10066.12891,-2473.533203,570.036499,-301.6144104,-196.8741455,-7863.566406,-1552.462524, ,1729612341764.1300,,
1,290.9526367,-10133.6543,-2495.057861,570.7070313,-305.3695068,-203.9149475,-7925.257324,-1569.695801, ,1729612341768.2900,,
2,282.9060059,-10199.9043,-2510.413574,573.255127,-308.3199158,-212.0956726,-7981.851563,-1584.85022, ,1729612341772.0000,,
3,292.8972168,-10147.53418,-2490.431152,573.9927368,-303.7601624,-203.9819946,-7933.102539,-1569.360474, ,1729612341776.1600,,
4,307.1799927,-10052.24902,-2460.658447,573.9927368,-296.9205322,-190.9062195,-7847.942383,-1543.477173, ,1729612341779.8200,,
5,304.1625061,-10053.8584,-2466.693604,570.3717651,-299.6027527,-193.5213776,-7846.936523,-1546.762939, ,1729612341784.0100,,
6,291.2208557,-10132.51367,-2493.448486,571.4446411,-304.8330688,-201.5680084,-7913.656738,-1566.208862, ,1729612341787.6600,,
7,280.6931763,-10208.75586,-2513.430908,573.5233154,-308.5210876,-212.162735,-7983.259766,-1585.923096, ,1729612341791.7400,,
8,292.3607788,-10150.82031,-2489.626465,606.9838867,-270.2996216,-203.5126038,-7932.364746,-1562.789063, ,1729612341795.4600,,
9,312.3432312,-10043.93359,-2458.311523,775.3595581,-94.41375732,-181.7867126,-7827.088379,-1500.56189, ,1729612341799.2800,,
10,310.1304321,-10031.5957,-2463.206543,766.9776611,-102.6615524,-182.7925415,-7815.018066,-1501.03125, ,1729612341803.3400,,
11,292.0255127,-10127.75293,-2492.710938,629.5144653,-247.7019958,-201.0986176,-7909.230957,-1553.468384, ,1729612341807.4200,,
12,279.7543945,-10204.46387,-2512.291016,574.1939087,-307.8505249,-212.699173,-7982.253906,-1584.984375, ,1729612341811.0600,,
13,289.209198,-10161.54883,-2492.912109,574.1939087,-304.4977722,-205.121933,-7943.831543,-1571.439209, ,1729612341815.1600,,
14,303.1566772,-10079.1377,-2466.425293,573.1210327,-299.1333618,-193.3872681,-7868.394043,-1548.104004, ,1729612341818.8000,,
15,307.1129456,-10033.94238,-2460.323242,570.036499,-298.5298767,-190.1686249,-7829.502441,-1540.862061, ,1729612341822.8900,,
16,294.1042175,-10113.67188,-2488.01709,572.0481567,-303.2237244,-198.8187408,-7899.239746,-1561.447998, ,1729612341827.0000,,
17,282.5707092,-10195.5459,-2512.022949,572.3834229,-308.2528687,-210.6875153,-7973.335449,-1584.045532, ,1729612341830.6300,,
18,287.9351501,-10177.10547,-2499.885742,573.7244873,-305.5706482,-208.2735291,-7954.76123,-1575.730713, ,1729612341834.7200,,
19,301.1450195,-10097.98047,-2473.935547,574.2609253,-300.6085815,-197.276474,-7883.347656,-1554.004883, ,1729612341838.3700,,
20,307.7834778,-10030.58984,-2458.646973,570.8411255,-298.5298767,-188.894577,-7823.266113,-1538.984497, ,1729612341842.4600,,
21,295.3112183,-10103.47949,-2484.530273,571.5787354,-303.0225525,-199.0869598,-7892.333008,-1560.106934, ,1729612341846.1200,,
22,282.2354431,-10187.43262,-2508.804199,571.5116577,-308.8563538,-209.7487488,-7967.166504,-1582.302124, ,1729612341850.3400,,
23,287.2645874,-10178.24512,-2499.617676,574.1939087,-306.1071167,-206.6641998,-7957.778809,-1576.669556, ,1729612341854.0100,,
24,300.4074097,-10109.58105,-2476.148193,574.1939087,-301.1450195,-197.8799744,-7895.082031,-1558.497559, ,1729612341858.0800,,
25,311.0021362,-10026.16406,-2455.294189,571.2434692,-297.7251892,-186.5476379,-7815.755859,-1536.905762, ,1729612341862.1100,,
26,296.5852661,-10100.66309,-2483.792725,569.9023438,-304.2295532,-196.740036,-7882.878418,-1558.363403, ,1729612341865.7500,,
27,284.4482727,-10174.35645,-2505.786621,570.4387817,-310.3315735,-206.9994812,-7953.084961,-1580.089355, ,1729612341869.8400,,
28,286.4599304,-10183.67676,-2501.9646,573.3222046,-306.5094299,-207.6700287,-7961.735352,-1578.345947, ,1729612341873.4800,,
29,298.3287048,-10121.31543,-2479.23291,573.0539551,-302.0838013,-201.2327271,-7905.408691,-1562.990234, ,1729612341877.5900,,
30,309.9963074,-10025.89648,-2452.812988,569.9023438,-298.4627991,-189.0286865,-7817.767578,-1537.17395, ,1729612341881.6900,,
31,296.786438,-10093.75586,-2480.641113,578.1501465,-292.9642944,-198.0140839,-7878.519531,-1554.340088, ,1729612341885.3300,,
0,285.5881958,-10169.05859,-2504.378662,615.2316895,-260.4425049,-203.9149475,-7939.271484,-1567.01355, ,1729612341889.2000,,
1,284.5153198,-10195.47852,-2505.585449,582.3075562,-299.6027527,-208.6088104,-7968.574707,-1579.351685, ,1729612341893.3400,,
2,294.6406555,-10134.45898,-2483.725586,573.5903931,-303.8942871,-201.0986176,-7913.85791,-1563.861938, ,1729612341897.0400,,
3,309.8621826,-10032.40039,-2453.818848,572.4504395,-296.9875793,-185.8100281,-7815.688965,-1533.217773, ,1729612341900.8900,,
4,298.395752,-10087.38574,-2478.093018,570.9752197,-302.0167236,-194.3260498,-7864.840332,-1551.657959, ,1729612341905.0700,,
5,286.3928528,-10163.49316,-2502.500977,572.182251,-306.5094299,-204.1831665,-7931.895508,-1571.238037, ,1729612341908.8000,,
6,282.704834,-10208.4209,-2512.492188,574.9985352,-307.0458679,-209.2793579,-7970.921875,-1581.43042, ,1729612341912.9400,,
7,293.7689514,-10148.875,-2491.101563,574.1268311,-303.1566772,-202.7750092,-7919.959961,-1565.06897, ,1729612341916.5700,,
8,310.1974792,-10037.42969,-2457.641113,581.1005859,-288.0692444,-188.0899048,-7821.791016,-1533.150635, ,1729612341920.6400,,
9,310.1304321,-10041.31836,-2467.028809,803.8580322,-64.97651672,-180.5126648,-7815.890137,-1495.733887, ,1729612341924.2300,,
10,293.9701233,-10128.75879,-2496.734375,824.3769531,-53.24184799,-193.3202209,-7894.210449,-1517.728027, ,1729612341928.3200,,
11,281.900177,-10214.65625,-2517.119141,591.2929688,-291.2879028,-210.3522491,-7985.875,-1584.783203, ,1729612341932.4300,,
12,295.0429993,-10147.4668,-2491.705078,597.4620361,-279.8885193,-200.5621796,-7924.720703,-1564.130127, ,1729612341936.0700,,
13,314.5560608,-10030.45605,-2458.110352,787.6977539,-82.61203766,-177.4281311,-7801.674316,-1493.386963, ,1729612341940.1800,,
14,306.0400391,-10056.47363,-2471.856689,725.4034424,-147.1862183,-185.3406372,-7828.764648,-1516.118652, ,1729612341943.8100,,
15,300.2062378,-10111.99512,-2491.839111,859.0444946,-15.75797844,-187.1511383,-7871.881348,-1503.579346, ,1729612341947.9100,,
16,284.5823669,-10204.66504,-2517.655518,745.8552856,-135.1833344,-205.92659,-7964.148926,-1549.243896, ,1729612341951.5600,,
17,290.6843872,-10169.86328,-2499.081299,580.8994141,-298.1945801,-205.5242615,-7940.009277,-1569.762817, ,1729612341955.6600,,
18,307.4482117,-10064.98926,-2464.883057,575.1326904,-296.6523132,-192.5826111,-7847.20459,-1542.404297, ,1729612341959.4700,,
19,304.8330688,-10055.87012,-2470.783936,570.5058594,-300.4074097,-192.2473297,-7839.225098,-1544.751221, ,1729612341963.6000,,
20,293.5677795,-10130.83789,-2496.063721,572.0481567,-304.1625061,-199.7575226,-7905.542969,-1563.191406, ,1729612341967.2400,,
21,283.7106628,-10207.0791,-2516.85083,572.9198608,-309.0575256,-210.9557343,-7980.041016,-1584.447876, ,1729612341971.2900,,
22,292.8972168,-10163.29199,-2497.002441,574.663269,-305.2353821,-204.049057,-7938.802246,-1570.70166, ,1729612341975.3600,,
23,306.0400391,-10075.4502,-2468.503906,573.7244873,-298.127533,-192.2473297,-7855.117188,-1545.28772, ,1729612341979.0000,,
24,307.1799927,-10040.51465,-2465.01709,569.1647339,-300.1391907,-189.6321716,-7821.723633,-1539.722046, ,1729612341983.0900,,
25,295.1100464,-10116.75586,-2492.107422,571.109375,-303.6931152,-199.2210693,-7890.991699,-1559.838623, ,1729612341986.7400,,
26,283.77771,-10200.5752,-2515.308594,572.1151733,-308.1187744,-211.8274536,-7971.994629,-1583.643311, ,1729612341990.8600,,
27,290.9526367,-10167.18164,-2498.611816,573.9256592,-304.900116,-205.9936523,-7943.026855,-1572.243896, ,1729612341994.5300,,
28,303.6931152,-10090.93945,-2473.264893,574.1939087,-299.3345337,-196.6729736,-7875.63623,-1552.395508, ,1729612341998.7400,,
29,309.3928223,-10034.21094,-2460.859619,569.5,-299.2674561,-190.7050629,-7823.266113,-1539.185669, ,1729612342002.3700,,
30,295.7806091,-10113.73828,-2489.358154,572.182251,-302.8214111,-199.4222412,-7890.522461,-1558.832764, ,1729612342006.4600,,
31,283.3753967,-10193.19922,-2513.63208,582.2405396,-296.5852661,-210.2851868,-7965.087891,-1579.687012, ,1729612342010.1400,,
0,289.8797302,-10170.19922,-2499.885742,620.7302246,-257.3579407,-205.2560425,-7944.367676,-1564.666626, ,1729612342014.1800,,
1,301.4132385,-10102.74121,-2478.361084,587.4708252,-287.9351501,-197.7458649,-7886.029785,-1552.328491, ,1729612342018.3200,,
2,310.8680115,-10024.82324,-2458.713867,571.5787354,-298.0604858,-188.1569672,-7813.744141,-1535.028198, ,1729612342022.0300,,
3,297.6581421,-10100.79688,-2485.737305,571.5116577,-302.3520203,-197.1423645,-7877.647949,-1554.80957, ,1729612342026.2900,,
4,286.0575867,-10185.01855,-2511.6875,571.7128296,-307.0458679,-207.3347626,-7952.816895,-1578.01062, ,1729612342030.1900,,
5,289.209198,-10186.02441,-2504.8479,575.4008789,-304.4977722,-206.7312622,-7955.834473,-1575.797852, ,1729612342033.8600,,
6,299.9380188,-10119.2373,-2482.18335,574.9315186,-300.5415344,-200.0927887,-7899.507813,-1559.771606, ,1729612342037.6600,,
7,312.6785278,-10022.67773,-2455.562256,570.3717651,-297.859314,-186.5476379,-7812.872559,-1535.363525, ,1729612342041.4900,,
8,301.9496765,-10085.37402,-2480.506836,592.5,-275.395813,-193.3202209,-7870.808105,-1549.914429, ,1729612342045.6900,,
9,291.1537781,-10159.93945,-2505.920898,671.4239502,-206.9324188,-202.1044464,-7935.449707,-1556.083618, ,1729612342049.2400,,
10,290.013855,-10176.56934,-2505.183105,730.5666504,-150.2037048,-202.5738373,-7945.373535,-1545.354736, ,1729612342053.3000,,
11,297.322876,-10128.15527,-2484.865479,587.1355591,-289.5444641,-200.4951172,-7908.761719,-1557.290527, ,1729612342057.4300,,
12,311.6056213,-10024.01855,-2453.483643,572.5175171,-296.1829224,-186.0112,-7813.07373,-1532.144897, ,1729612342061.0300,,
13,298.7310181,-10090.53711,-2482.786865,570.3717651,-302.2849426,-194.3260498,-7869.19873,-1552.060303, ,1729612342065.1900,,
14,287.4657593,-10165.63965,-2507.060791,572.1151733,-306.7106018,-204.9207764,-7936.253906,-1571.640381, ,1729612342068.8900,,
15,285.5881958,-10201.58105,-2511.620605,575.4008789,-306.7776489,-209.8157959,-7970.787598,-1580.424561, ,1729612342072.9500,,
16,295.8476563,-10141.09668,-2489.090088,574.3950806,-302.3520203,-201.3668365,-7913.723633,-1562.051514, ,1729612342076.6300,,
17,311.2033081,-10033.20508,-2458.512695,571.645813,-296.9875793,-187.1511383,-7815.755859,-1533.016602, ,1729612342080.7000,,
18,301.2120667,-10077.39453,-2478.897461,569.0306396,-302.4861145,-194.3260498,-7858.604004,-1550.048584, ,1729612342084.8100,,
19,290.3491211,-10146.72949,-2499.751709,571.2434692,-305.8388977,-202.5067749,-7925.189941,-1569.159302, ,1729612342088.4500,,
20,284.4482727,-10205.46973,-2512.626465,574.663269,-306.9788208,-208.4747009,-7975.213379,-1581.296265, ,1729612342092.5600,,
21,294.5065613,-10149.67969,-2491.101563,574.1268311,-303.7601624,-201.5680084,-7924.452637,-1565.471313, ,1729612342096.1400,,
22,309.6610413,-10043.0625,-2457.976318,573.5233154,-297.322876,-187.0170288,-7831.983398,-1537.039917, ,1729612342100.3600,,
23,303.1566772,-10060.22852,-2469.979248,570.3717651,-302.1508484,-192.5155487,-7851.228027,-1546.092285, ,1729612342103.9900,,
24,292.4278259,-10131.44141,-2492.710938,571.3775635,-305.5036011,-200.6292419,-7916.338867,-1565.203125, ,1729612342108.1100,,
25,285.0517578,-10195.47852,-2508.468994,587.0684814,-293.7018738,-210.0840149,-7974.341309,-1578.547119, ,1729612342111.7900,,
26,295.1100464,-10141.23145,-2487.480713,604.5698853,-271.8418884,-202.5738373,-7924.385254,-1559.168091, ,1729612342115.9200,,
27,308.5210876,-10050.37109,-2458.982178,582.7098999,-288.67276,-190.1015625,-7838.688965,-1536.101074, ,1729612342119.7700,,
28,305.6377258,-10051.31055,-2467.431152,581.3017578,-290.282074,-192.1802826,-7839.42627,-1540.459717, ,1729612342123.9000,,
29,294.2383423,-10121.58398,-2490.296875,598.6019897,-277.5415649,-199.2881317,-7901.98877,-1555.547119, ,1729612342127.5300,,
30,283.77771,-10199.63574,-2510.815918,574.9315186,-306.5764771,-211.1569061,-7976.42041,-1581.363403, ,1729612342131.5800,,
31,293.6348267,-10156.98926,-2492.241455,574.4620972,-303.8942871,-204.1831665,-7937.930664,-1567.751221, ,1729612342135.2000,,
0,307.1799927,-10061.50293,-2461.664307,572.182251,-298.8651428,-190.5709534,-7850.42334,-1542.33728, ,1729612342139.4900,,
1,306.3082581,-10040.31348,-2461.932617,568.6282959,-301.2120667,-189.431015,-7830.64209,-1540.392578, ,1729612342143.2000,,
2,294.3053894,-10113.40332,-2486.810059,570.2376099,-304.2295532,-197.544693,-7893.070801,-1557.558716, ,1729612342147.3500,,
3,283.3753967,-10196.55176,-2510.01123,571.8469849,-308.5210876,-209.6816864,-7970.318359,-1580.692871, ,1729612342151.0200,,
4,291.086731,-10157.3916,-2492.442627,572.718689,-305.3695068,-204.1161041,-7935.382324,-1567.01355, ,1729612342154.7400,,
5,304.2966003,-10077.52832,-2466.96167,573.0539551,-299.5357056,-191.5097198,-7858.671387,-1543.343018, ,1729612342158.9300,,
6,308.3199158,-10034.81445,-2460.12207,569.5670776,-298.395752,-185.8100281,-7817.566406,-1535.095215, ,1729612342162.5700,,
7,296.25,-10100.66309,-2483.457275,583.3804321,-289.745636,-193.9237061,-7879.123047,-1550.786255, ,1729612342166.6100,,
8,291.8243408,-10160.74414,-2503.305664,824.8463135,-52.77246094,-193.2531586,-7922.910156,-1522.28772, ,1729612342170.6600,,
9,291.6902161,-10158.46387,-2498.410645,805.2661743,-72.82197571,-195.0636444,-7920.026855,-1525.238159, ,1729612342174.2900,,
10,302.0838013,-10092.28125,-2471.253174,621.4007568,-252.127655,-192.5155487,-7872.216309,-1541.934937, ,1729612342178.5400,,
11,310.3315735,-10024.82324,-2456.434082,630.117981,-239.9235992,-184.2006989,-7808.849121,-1523.293579, ,1729612342182.0800,,
12,299.6027527,-10092.34766,-2482.451416,703.6104736,-170.3202667,-187.7546387,-7861.621582,-1525.975708, ,1729612342186.1800,,
13,283.3753967,-10188.03613,-2511.285156,616.036377,-263.9964294,-205.658371,-7952.54834,-1568.891113, ,1729612342189.8300,,
14,288.5386353,-10179.31836,-2500.623535,574.3950806,-305.3024292,-205.390152,-7948.123047,-1572.176758, ,1729612342193.9400,,
15,300.4074097,-10107.70313,-2476.483643,577.4125366,-294.2383423,-195.8683167,-7887.907227,-1553.200195, ,1729612342197.6600,,
16,312.0079651,-10018.52051,-2452.075439,607.4533081,-255.6815796,-183.1278229,-7806.770508,-1525.305176, ,1729612342201.7900,,
17,298.127533,-10089.93359,-2481.043457,582.9110718,-293.5677795,-194.8624878,-7873.892578,-1550.786255, ,1729612342205.8800,,
18,286.5269775,-10165.77344,-2504.244385,571.2434692,-307.8505249,-205.4572144,-7943.831543,-1573.719116, ,1729612342209.5400,,
19,287.3986816,-10180.65918,-2501.428223,573.9927368,-305.8388977,-206.5300903,-7958.046875,-1576.06604, ,1729612342213.6500,,
20,298.7980957,-10113.93945,-2476.483643,574.0598145,-302.4190674,-199.1540222,-7900.580566,-1558.095215, ,1729612342217.2900,,
21,312.4103088,-10015.30176,-2449.594482,571.3775635,-297.6581421,-185.4747467,-7810.257324,-1533.150635, ,1729612342221.4100,,
22,298.7980957,-10078.13184,-2476.483643,570.2376099,-303.8942871,-194.1919403,-7867.991699,-1552.59668, ,1729612342225.0700,,
23,287.5328064,-10152.96582,-2500.422363,571.0422974,-308.6552124,-203.9149475,-7933.571777,-1572.243896, ,1729612342229.3300,,
24,286.5940247,-10183.94531,-2503.573975,573.3892212,-306.5764771,-207.6029816,-7959.65625,-1577.742432, ,1729612342232.9700,,
25,295.9147034,-10131.84375,-2484.932617,573.3222046,-304.0283813,-200.2268982,-7909.297852,-1562.319702, ,1729612342237.0500,,
26,309.3928223,-10034.07715,-2455.897705,572.5845947,-297.6581421,-184.8041992,-7811.866699,-1531.541382, ,1729612342240.6500,,
27,300.9438477,-10079.6748,-2477.02002,570.7741089,-301.3461914,-193.3202209,-7856.994629,-1547.768677, ,1729612342244.7000,,
28,289.8797302,-10148.07031,-2498.410645,571.0422974,-305.9059448,-203.3114471,-7925.189941,-1568.220581, ,1729612342248.7700,,
29,284.7164917,-10191.9248,-2506.188965,574.0598145,-306.5764771,-208.541748,-7969.446289,-1579.016479, ,1729612342252.4300,,
30,295.5123901,-10133.92188,-2484.932617,573.1880493,-303.2237244,-200.8974609,-7919.959961,-1562.990234, ,1729612342256.5300,,
31,310.9350891,-10032.06543,-2454.154297,572.3834229,-296.9875793,-186.0112,-7823.064941,-1534.357666, ,1729612342260.1800,,
0,301.6144104,-10066.0625,-2472.057861,570.9752197,-300.8768005,-190.7050629,-7852.63623,-1547.634644, ,1729612342264.5100,,
1,290.4161682,-10133.11719,-2494.052002,571.7128296,-304.8330688,-200.4280701,-7916.673828,-1566.208862, ,1729612342268.1900,,
2,284.2471008,-10193.26563,-2508.334717,573.9256592,-306.9117737,-209.1452484,-7974.408691,-1581.095215, ,1729612342272.2800,,
3,295.6464844,-10139.88965,-2487.614746,572.9868774,-303.82724,-202.2385559,-7926.330078,-1566.812378, ,1729612342275.9100,,
4,310.7339172,-10038.30176,-2456.769287,573.1880493,-296.8534851,-188.0899048,-7831.849121,-1536.436401, ,1729612342279.9600,,
5,304.2295532,-10056.74121,-2470.44873,570.7070313,-300.8097534,-191.7108917,-7846.802246,-1545.555908, ,1729612342284.0300,,
6,293.7689514,-10122.9248,-2492.107422,571.4446411,-304.1625061,-200.4280701,-7907.889648,-1563.996094, ,1729612342287.6300,,
7,284.8505859,-10195.34473,-2510.480469,573.0539551,-307.0458679,-209.0111389,-7971.123047,-1580.759888, ,1729612342291.6800,,
8,293.2995605,-10151.75879,-2491.973389,574.2609253,-303.0225525,-202.2385559,-7930.219238,-1566.812378, ,1729612342295.7500,,
9,307.6493835,-10057.00977,-2461.664307,574.663269,-296.0488281,-187.6205139,-7842.711914,-1539.051514, ,1729612342299.3500,,
10,305.5036011,-10045.3418,-2465.955811,569.4329834,-299.8709717,-186.3464661,-7830.507813,-1540.057373, ,1729612342303.4100,,
11,293.7689514,-10116.68848,-2489.559326,571.7799072,-303.82724,-196.740036,-7895.75293,-1559.771606, ,1729612342307.4700,,
12,282.8389282,-10194.33887,-2509.944092,573.5903931,-307.8505249,-208.1394196,-7968.775879,-1581.363403, ,1729612342311.0800,,
13,290.4161682,-10158.66504,-2494.186279,573.7244873,-303.4919434,-203.1773376,-7935.114258,-1569.494629, ,1729612342315.1400,,
14,304.4977722,-10072.36523,-2466.894775,574.1939087,-298.2616577,-191.1744537,-7856.927734,-1545.75708, ,1729612342318.7600,,
15,305.9059448,-10037.16113,-2463.743164,569.9023438,-300.0721436,-188.4251862,-7827.959961,-1540.258545, ,1729612342322.8400,,
16,294.6406555,-10107.16699,-2488.218262,579.7594604,-295.5123901,-196.8741455,-7889.382324,-1556.284668, ,1729612342327.0100,,
17,283.9788818,-10187.09668,-2510.681641,624.6864624,-255.5474701,-206.7983093,-7960.394043,-1570.031006, ,1729612342330.7100,,
18,290.0809021,-10165.50488,-2497.337646,624.5523682,-252.7311401,-203.8478851,-7940.277344,-1561.64917, ,1729612342334.5300,,
19,304.2295532,-10087.18457,-2473.063721,587.336731,-286.1246338,-194.3930969,-7875.233887,-1547.500488, ,1729612342338.3200,,
20,308.1858215,-10030.72363,-2463.877197,600.5465698,-269.5620117,-186.1453094,-7817.164063,-1531.273071, ,1729612342342.5700,,
21,294.7077026,-10105.49023,-2489.425293,574.8644409,-299.5357056,-195.8012543,-7883.280273,-1556.083618, ,1729612342346.3400,,
22,284.2471008,-10185.21973,-2512.894531,590.4883423,-289.6115112,-205.9936523,-7958.181152,-1576.803589, ,1729612342350.0700,,
23,292.3607788,-10164.96875,-2500.556396,687.1148682,-191.8450012,-197.6117554,-7935.784668,-1549.579224, ,1729612342354.2100,,
24,310.5997925,-10070.15234,-2469.710938,897.2659912,23.60343933,-179.3056793,-7843.181641,-1484.535645, ,1729612342358.2500,,
25,319.4510803,-9991.832031,-2453.617676,968.1433716,104.8743744,-168.1074524,-7768.75,-1451.209229, ,1729612342361.8900,,
26,305.168335,-10069.88477,-2480.506836,879.4963379,4.962086678,-179.1715698,-7841.504883,-1488.55896, ,1729612342365.9800,,
27,288.2033691,-10166.71191,-2510.815918,807.9484253,-74.02896881,-196.2035828,-7931.225098,-1529.462646, ,1729612342369.6200,,
28,286.2587585,-10186.22559,-2507.329102,599.6748657,-282.168396,-204.9207764,-7957.510742,-1570.567505, ,1729612342373.6900,,
29,298.0604858,-10118.7002,-2482.920898,578.0160522,-299.1333618,-196.9411926,-7897.898438,-1555.949463, ,1729612342377.4900,,
30,311.40448,-10021.80566,-2456.635254,574.2609253,-296.3840942,-185.8100281,-7817.767578,-1533.75415, ,1729612342381.6000,,
31,299.2674561,-10088.05664,-2483.524414,573.3222046,-301.4802856,-194.0578156,-7879.056152,-1554.138916, ,1729612342385.4400,,
0,285.8564148,-10172.07617,-2510.614746,573.3222046,-306.6435547,-204.1161041,-7952.950684,-1575.797852, ,1729612342389.4400,,
1,286.3928528,-10189.8457,-2507.999512,576.6079102,-305.8388977,-205.121933,-7970.318359,-1577.071899, ,1729612342393.0600,,
2,296.786438,-10127.35059,-2486.541748,576.3396606,-301.6814575,-197.8799744,-7914.796387,-1559.302246, ,1729612342397.2300,,
3,310.0633545,-10025.29297,-2457.976318,574.1268311,-296.7193604,-184.2006989,-7820.583984,-1532.614258, ,1729612342401.0500,,
4,298.127533,-10084.97168,-2482.85376,572.3163452,-300.5415344,-192.9849396,-7873.624512,-1551.926147, ,1729612342405.1100,,
5,287.5998535,-10152.96582,-2503.640869,573.5233154,-305.6377258,-203.1773376,-7941.283203,-1572.243896, ,1729612342408.8400,,
6,284.7835388,-10189.64453,-2509.273682,576.7420044,-306.4423828,-208.0053101,-7976.822754,-1579.821167, ,1729612342412.6500,,
7,295.2441711,-10133.78809,-2487.681885,575.6020508,-302.4861145,-200.2268982,-7920.161133,-1562.11853, ,1729612342416.5100,,
8,310.0633545,-10030.9248,-2457.90918,574.3280029,-295.0429993,-184.6030426,-7821.254395,-1531.80957, ,1729612342420.8400,,
9,301.0108948,-10071.76172,-2478.159912,572.6516113,-300.9438477,-192.3814392,-7862.225098,-1547.433472, ,1729612342424.6300,,
